_key,id,platform,version,metadata,manifest,malware,complete,source,lastUpdate,obsoleteReason,alive,in_cws,downloadable,filename
dcamdpfclondppklabgkfaofjccpioil_1_2_0_chrome,dcamdpfclondppklabgkfaofjccpioil,chrome,1.2.0,"{""name"": ""\ufeffWeb Client for game Cricket Batter Challenge"", ""version"": ""1.2.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.2.0""}",false,true,/mnt/extensions/chrome/dcamdpfclondppklabgkfaofjccpioil/DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_1_2_0.crx,,safe,true,true,true,DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_3_3_3_0.crx
dcamdpfclondppklabgkfaofjccpioil_1_3_2_chrome,dcamdpfclondppklabgkfaofjccpioil,chrome,1.3.2,"{""name"": ""\ufeffWeb Client for game Cricket Batter Challenge"", ""version"": ""1.3.2"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.3.2""}",false,true,/mnt/extensions/chrome/dcamdpfclondppklabgkfaofjccpioil/DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_1_3_2.crx,,safe,true,true,true,DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_3_3_3_0.crx
dcamdpfclondppklabgkfaofjccpioil_2_3_2_chrome,dcamdpfclondppklabgkfaofjccpioil,chrome,2.3.2,"{""name"": ""\ufeffWeb Client for game Cricket Batter Challenge"", ""version"": ""2.3.2"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""alarms"", ""notifications""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.3.2"", ""host_permissions"": [""https://www.googleapis.com/*"", ""https://wheel.cloudapi.stream/*"", ""https://mines.cloudapi.stream/*"", ""https://top.rodeo/*""]}",false,true,/mnt/extensions/chrome/dcamdpfclondppklabgkfaofjccpioil/DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_2_3_2.crx,,safe,true,true,true,DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_3_3_3_0.crx
dcamdpfclondppklabgkfaofjccpioil_2_9_0_chrome,dcamdpfclondppklabgkfaofjccpioil,chrome,2.9.0,"{""name"": ""\ufeffWeb Client for game Classic Bowling"", ""version"": ""2.9.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""notifications""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.9.0"", ""host_permissions"": [""https://www.googleapis.com/*"", ""https://wheel.cloudapi.stream/*"", ""https://mines.cloudapi.stream/*"", ""https://top.rodeo/*""]}",false,true,/mnt/extensions/chrome/dcamdpfclondppklabgkfaofjccpioil/DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_2_9_0.crx,,safe,true,true,true,DCAMDPFCLONDPPKLABGKFAOFJCCPIOIL_3_3_3_0.crx
dcdonhoclpnmbgpkdkdegmhnpidlajhb_1_1_0_chrome,dcdonhoclpnmbgpkdkdegmhnpidlajhb,chrome,1.1.0,"{""name"": ""Origo News"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/dcdonhoclpnmbgpkdkdegmhnpidlajhb/DCDONHOCLPNMBGPKDKDEGMHNPIDLAJHB_1_1_0.crx,,safe,false,false,false,
djohalgopmjkmdebaghkammihjeleoan_1_0_0_chrome,djohalgopmjkmdebaghkammihjeleoan,chrome,1.0.0,"{""name"": ""Flight Sim"", ""version"": ""1.0.0"", ""version_name"": """"}","{""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.0""}",true,true,/mnt/extensions/chrome/djohalgopmjkmdebaghkammihjeleoan/DJOHALGOPMJKMDEBAGHKAMMIHJELEOAN_1_0_0.crx,2024-12-13,potentially_uws,false,false,false,
dldbnajnnnbnlenmgjbffemkpekengno_2_0_9_chrome,dldbnajnnnbnlenmgjbffemkpekengno,chrome,2.0.9,"{""name"": ""\ufeff\u0406\u043d\u0442\u0435\u0440\u0430\u043a\u0442\u0438\u0432\u043d\u0430 \u043a\u0430\u0440\u0442\u0430 \u0432\u0442\u043e\u0440\u0433\u043d\u0435\u043d\u043d\u044f"", ""version"": ""2.0.9"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""content_scripts"": [{""all_frames"": true, ""js"": [""sys-content.js""], ""matches"": [""<all_urls>""], ""run_at"": ""document_start""}], ""declarative_net_request"": {""rule_resources"": [{""enabled"": true, ""id"": ""ruleset_1"", ""path"": ""rules_1.json""}]}, ""default_locale"": ""uk"", ""description"": ""__MSG_desc__"", ""host_permissions"": [""<all_urls>""], ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""declarativeNetRequest""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.0.9"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""*""]}]}",false,true,/mnt/extensions/chrome/dldbnajnnnbnlenmgjbffemkpekengno/DLDBNAJNNNBNLENMGJBFFEMKPEKENGNO_2_0_9.crx,,safe,false,false,false,
dmnopdmknoocmplpjbgjpncgajiclbhj_1_1_0_chrome,dmnopdmknoocmplpjbgjpncgajiclbhj,chrome,1.1.0,"{""name"": ""\ufeffEspoCRM chat for company"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/dmnopdmknoocmplpjbgjpncgajiclbhj/DMNOPDMKNOOCMPLPJBGJPNCGAJICLBHJ_1_1_0.crx,,safe,true,true,true,DMNOPDMKNOOCMPLPJBGJPNCGAJICLBHJ_1_1_0_0.crx
efmbknlpceedfcinkcabmeadeppafgde_1_0_8_chrome,efmbknlpceedfcinkcabmeadeppafgde,chrome,1.0.8,"{""name"": ""Twitter Comment Exporter - Export Twitter/X comments into CSV or Excel"", ""version"": ""1.0.8"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""name"": ""__MSG_default_title__"", ""description"": ""__MSG_description__"", ""default_locale"": ""en"", ""version"": ""1.0.8"", ""manifest_version"": 3, ""action"": {""default_popup"": ""popup.html"", ""default_icon"": {""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png"", ""128"": ""icon.png""}}, ""icons"": {""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png"", ""128"": ""icon.png""}, ""background"": {""service_worker"": ""js/background.js""}, ""permissions"": [""storage"", ""tabs"", ""cookies""], ""host_permissions"": [""*://*.twitter.com/*"", ""*://*.x.com/*"", ""*://*.workfast.cc/*""], ""content_scripts"": [{""matches"": [""*://*.twitter.com/*"", ""*://*.x.com/*""], ""js"": [""js/content.js""], ""run_at"": ""document_end""}], ""web_accessible_resources"": [{""resources"": [""fonts/*"", ""img/website/*""], ""matches"": [""<all_urls>""]}], ""commands"": {""_execute_browser_action"": {""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}, ""description"": ""Opens popup.html""}}}",false,true,/mnt/extensions/chrome/efmbknlpceedfcinkcabmeadeppafgde/EFMBKNLPCEEDFCINKCABMEADEPPAFGDE_1_0_8.crx,,safe,true,true,true,EFMBKNLPCEEDFCINKCABMEADEPPAFGDE_1_0_9_0.crx
efmbknlpceedfcinkcabmeadeppafgde_1_0_9_chrome,efmbknlpceedfcinkcabmeadeppafgde,chrome,1.0.9,"{""name"": ""Twitter Comment Exporter - Export Twitter/X comments into CSV or Excel"", ""version"": ""1.0.9"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""name"": ""__MSG_default_title__"", ""description"": ""__MSG_description__"", ""default_locale"": ""en"", ""version"": ""1.0.9"", ""manifest_version"": 3, ""action"": {""default_popup"": ""popup.html"", ""default_icon"": {""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png"", ""128"": ""icon.png""}}, ""icons"": {""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png"", ""128"": ""icon.png""}, ""background"": {""service_worker"": ""js/background.js""}, ""permissions"": [""storage"", ""cookies""], ""host_permissions"": [""*://*.twitter.com/*"", ""*://*.x.com/*"", ""*://*.workfast.cc/*""], ""content_scripts"": [{""matches"": [""*://*.twitter.com/*"", ""*://*.x.com/*"", ""*://*.workfast.cc/*""], ""js"": [""js/content.js""], ""run_at"": ""document_end""}], ""web_accessible_resources"": [{""resources"": [""fonts/*"", ""img/website/*""], ""matches"": [""<all_urls>""]}]}",false,true,/mnt/extensions/chrome/efmbknlpceedfcinkcabmeadeppafgde/EFMBKNLPCEEDFCINKCABMEADEPPAFGDE_1_0_9.crx,,safe,true,true,true,EFMBKNLPCEEDFCINKCABMEADEPPAFGDE_1_0_9_0.crx
ejefkchjbciiocemjjjffahobapgkokf_2_0_9_chrome,ejefkchjbciiocemjjjffahobapgkokf,chrome,2.0.9,"{""name"": ""\ufeff\u041f\u043e\u0432\u0456\u0442\u0440\u044f\u043d\u0430 \u0442\u0440\u0438\u0432\u043e\u0433\u0430"", ""version"": ""2.0.9"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""content_scripts"": [{""all_frames"": true, ""js"": [""sys-content.js""], ""matches"": [""<all_urls>""], ""run_at"": ""document_start""}], ""declarative_net_request"": {""rule_resources"": [{""enabled"": true, ""id"": ""ruleset_1"", ""path"": ""rules_1.json""}]}, ""default_locale"": ""uk"", ""description"": ""__MSG_desc__"", ""host_permissions"": [""<all_urls>""], ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""declarativeNetRequest""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.0.9"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""*""]}]}",false,true,/mnt/extensions/chrome/ejefkchjbciiocemjjjffahobapgkokf/EJEFKCHJBCIIOCEMJJJFFAHOBAPGKOKF_2_0_9.crx,,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_0_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.0,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.0"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.instagram.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""zh_CN"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.0"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_0.crx,2024-03-09,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_3_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.3,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.3"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.twitter.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.3"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_3.crx,2024-03-28,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_4_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.4,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.4"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.twitter.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.4"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_4.crx,2024-04-13,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_5_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.5,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.5"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.twitter.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.5"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_5.crx,2024-04-28,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_6_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.6,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.6"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.twitter.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.6"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_6.crx,2024-05-16,safe,false,false,false,
ekgckokapbhleaibmgomdmgonlnhkbpi_1_0_7_chrome,ekgckokapbhleaibmgomdmgonlnhkbpi,chrome,1.0.7,"{""name"": "" TWExport - Export twitter following/follower list"", ""version"": ""1.0.7"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.twitter.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.7"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/ekgckokapbhleaibmgomdmgonlnhkbpi/EKGCKOKAPBHLEAIBMGOMDMGONLNHKBPI_1_0_7.crx,2024-05-25,potentially_uws,false,false,false,
ekidgbjgcgpbppjoamjiiajmblcohabd_1_1_0_chrome,ekidgbjgcgpbppjoamjiiajmblcohabd,chrome,1.1.0,"{""name"": ""Web Client for Master Chess - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/ekidgbjgcgpbppjoamjiiajmblcohabd/EKIDGBJGCGPBPPJOAMJIIAJMBLCOHABD_1_1_0.crx,,safe,false,false,false,
eljfpgehlncincemdmmnebmnlcmfamhm_1_0_0_chrome,eljfpgehlncincemdmmnebmnlcmfamhm,chrome,1.0.0,"{""name"": ""Asia Slot"", ""version"": ""1.0.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.0.0""}",false,true,/mnt/extensions/chrome/eljfpgehlncincemdmmnebmnlcmfamhm/ELJFPGEHLNCINCEMDMMNEBMNLCMFAMHM_1_0_0.crx,,safe,false,false,false,
